ARES_R_RIGHT_V1 513 0.080000000000000002 1788764604 2
0.7150080054998398 0.05270849401131272 0.7338595986366272 -3.7419833540916443 -0.46987470239400864 1.7107069790363312
0.7155708782374859 0.05246718891430646 0.7336556762456894 -3.7420095056295395 -0.4697545897215605 1.7107067182660103
0.716133750975132 0.0522258838173002 0.7334517538547516 -3.7420356571674347 -0.4696344770491123 1.7107064574956894
0.7167235016822815 0.05197669833432883 0.7332411874085665 -3.7420626804232597 -0.46951043605804443 1.7107061967253685
0.7173311710357666 0.051722259260714054 0.7330261915922165 -3.7420902848243713 -0.46938377618789673 1.7107059359550476
0.7179388403892517 0.05146782018709928 0.7328111957758665 -3.742117889225483 -0.469257116317749 1.7107056751847267
0.7185465097427368 0.0512133811134845 0.7325961999595165 -3.7421454936265945 -0.4691304564476013 1.7107054144144058
0.7191541790962219 0.050958942039869726 0.7323812041431665 -3.742173098027706 -0.4690037965774536 1.710705153644085
0.719761848449707 0.05070450296625495 0.7321662083268166 -3.7422007024288177 -0.4688771367073059 1.710704892873764
0.7203780692070723 0.050447821617126465 0.731949320062995 -3.7422285452485085 -0.4687493611127138 1.7107046246528625
0.721028495579958 0.050182171165943146 0.7317248620092869 -3.7422573417425156 -0.46861712262034416 1.7107043266296387
0.7216789219528437 0.04991652071475983 0.7315004039555788 -3.7422861382365227 -0.4684848841279745 1.7107040286064148
0.7223293483257294 0.04965087026357651 0.7312759459018707 -3.74231493473053 -0.46835264563560486 1.710703730583191
0.7229797746986151 0.04938521981239319 0.7310514878481627 -3.742343731224537 -0.4682204071432352 1.710703432559967
0.7236302010715008 0.04911956936120987 0.7308270297944546 -3.742372527718544 -0.46808816865086555 1.7107031345367432
0.7242806274443865 0.04885391891002655 0.7306025717407465 -3.742401324212551 -0.4679559301584959 1.7107028365135193
0.7249635010957718 0.048580928239971406 0.7303719148039818 -3.742430955171585 -0.46782002598047256 1.7107025384902954
0.725654486566782 0.0483061025151983 0.7301397081464529 -3.7424607947468758 -0.4676832053810358 1.7107022404670715
0.7263454720377922 0.04803127679042518 0.729907501488924 -3.7424906343221664 -0.46754638478159904 1.7107019424438477
0.7270364575088024 0.04775645106565207 0.7296752948313951 -3.742520473897457 -0.4674095641821623 1.7107016444206238
0.7277274429798126 0.047481625340878963 0.7294430881738663 -3.742550313472748 -0.4672727435827255 1.7107013463974
0.7284184284508228 0.047206799616105855 0.7292108815163374 -3.7425801530480385 -0.46713592298328876 1.710701048374176
0.7291247621178627 0.04692911868914962 0.7289762645959854 -3.742610290646553 -0.46699768118560314 1.7107007429003716
0.7298541180789471 0.04664715495891869 0.7287380322813988 -3.7426408752799034 -0.4668573075905442 1.7107004262506962
0.7305834740400314 0.04636519122868776 0.7284997999668121 -3.742671459913254 -0.4667169339954853 1.7107001096010208
0.7313128300011158 0.046083227498456836 0.7282615676522255 -3.742702044546604 -0.4665765604004264 1.7106997929513454
0.7320421859622002 0.04580126376822591 0.7280233353376389 -3.7427326291799545 -0.46643618680536747 1.71069947630167
0.7327715419232845 0.04551930003799498 0.7277851030230522 -3.742763213813305 -0.46629581321030855 1.7106991596519947
0.7335008978843689 0.04523733630776405 0.7275468707084656 -3.7427937984466553 -0.46615543961524963 1.7106988430023193
0.7342664729803801 0.044950240408070385 0.7273042984306812 -3.7428249046206474 -0.4660125095397234 1.710698526352644
0.7350320480763912 0.04466314450837672 0.7270617261528969 -3.7428560107946396 -0.46586957946419716 1.7106982097029686
0.7357976231724024 0.04437604860868305 0.7268191538751125 -3.7428871169686317 -0.4657266493886709 1.7106978930532932
0.7365631982684135 0.04408895270898938 0.7265765815973282 -3.742918223142624 -0.4655837193131447 1.7106975764036179
